,business_id,name,address,city,state,postal_code,stars,review_count,is_open,attributes,categories,hours
3308,ELJcgId3RiCADVIT5QbUTA,Hyon's Seafood,1320 S 21st St,Philadelphia,PA,19146,3.5,5,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'very_loud'"", 'BikeParking': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'RestaurantsTableService': 'False', 'BYOB': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True'}","Restaurants, Seafood",
3309,yFhtx9Q7h9YDWo4rfYNhVQ,Schweiger Dermatology - King of Prussia,"860 1st Ave, Ste 8B",King of Prussia,PA,19406,2.5,16,1,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True'}","Dermatologists, Hair Removal, Laser Hair Removal, Skin Care, Doctors, Health & Medical, Beauty & Spas",
3310,tg0HtzW8471rkWJNWbvqXA,Massage Envy - Lutz,17673 N Dale Mabry Hwy,Lutz,FL,33548,3.5,42,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Massage, Health & Medical, Beauty & Spas, Skin Care, Massage Therapy","{'Monday': '0:0-0:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-18:0'}"
3311,AKYTh8SEpJCF4ORCkrWO8g,Stein Mart,1488 W. 86th Street,Indianapolis,IN,46260,3.0,7,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None'}","Department Stores, Home & Garden, Children's Clothing, Fashion, Women's Clothing, Home Decor, Men's Clothing, Shopping","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}"
3312,h85b3MFPWyaopMBy8DpBpA,Ron's Caribbean Cuisine,5726 N Broad St,Philadelphia,PA,19141,4.0,142,1,"{'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': None}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False'}","Restaurants, Food, Ethnic Food, Cafes, Caribbean, Specialty Food","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '11:0-20:0'}"
3313,kUR59XFQps7CwVlo43wIlg,The Spark,1402 N Main St,Speedway,IN,46224,4.5,20,1,"{'WheelchairAccessible': 'True', 'Caters': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': None, u'validated': None}"", 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Coffee Roasteries, Food, Coffee & Tea, Bakeries","{'Monday': '6:30-18:0', 'Tuesday': '6:30-18:0', 'Wednesday': '6:30-18:0', 'Thursday': '6:30-18:0', 'Friday': '6:30-20:0', 'Saturday': '7:0-17:0', 'Sunday': '9:0-15:0'}"
3314,odu3pNmc_aqySj5Yh7lFQw,Target,600 Hatton Dr,Glen Mills,PA,19342,4.0,24,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'HappyHour': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'None', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'CoatCheck': 'False'}","Grocery, Home & Garden, Furniture Stores, Food, Department Stores, Shopping, Electronics, Fashion","{'Monday': '0:0-0:0', 'Tuesday': '7:0-23:59', 'Wednesday': '7:0-23:59', 'Thursday': '7:0-23:59', 'Friday': '8:0-21:0', 'Saturday': '7:0-23:59', 'Sunday': '7:0-22:0'}"
3315,bTstSA6JTBWto7Z4mlQxRQ,B & C Roadside Service,76 W 7th St,Burlington,NJ,08016,4.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'False'}","Towing, Tires, Oil Change Stations, Automotive, Roadside Assistance","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0'}"
3316,ShtUVrT7LI8qQRpXMv5wcQ,Restoration Rods,8633 West State St,Garden City,ID,83714,3.5,5,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Customization, Auto Repair, Automotive, Tires, Transmission Repair, Car Dealers","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0'}"
3317,USiqD9nNQNtmRu-uu3UyOQ,Thank You Mama,1511 4th St N,St. Petersburg,FL,33704,4.5,19,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'AcceptsInsurance': 'False', 'WiFi': ""u'free'""}","Education, Massage Therapy, Baby Gear & Furniture, Health & Medical, Shopping, Acupuncture, Traditional Chinese Medicine","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}"
3318,pi-Y1PIT1P0Us03dL6MBvQ,TFW Tucson,"4165 W Ina Rd, Ste 175A",Tucson,AZ,85741,4.0,5,0,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Health & Medical, Gyms, Fitness & Instruction, Active Life, Nutritionists","{'Monday': '5:0-20:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-20:0'}"
3319,G6EkKOLWiOw_8G7olgvalg,Nicoletto’s Italian Kitchen,2123 Belcourt Ave,Nashville,TN,37212,4.0,37,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'True', 'OutdoorSeating': 'True'}","Pasta Shops, Italian, Restaurants, Specialty Food, Food","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
3320,L5LW_wN6Z0JV_vKe2jnsBw,Wendy's,7675 N. La Cholla Blvd.,Tucson,AZ,85741,2.0,21,1,"{'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'False'}","Fast Food, Burgers, Restaurants","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}"
3321,X8k7N03buo2bBbUUfcAltQ,Taco Bell,645 S Main St,Meridian,ID,83642,1.5,38,1,"{'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Restaurants, Fast Food, Breakfast & Brunch, Mexican, Tex-Mex, Tacos","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-0:0'}"
3322,f0tdhpPHmYrAbE95qDKCNg,Children's Urology Group,"4712 N Armenia Ave, Ste 200",Tampa,FL,33603,2.5,9,1,"{'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'False'}","Health & Medical, Doctors, Urologists, Pediatricians","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
3323,zztOG2cKm87I6Iw_tleZsQ,Project Management Academy,240 Mall Blvd,King of Prussia,PA,19406,5.0,6,1,,"Test Preparation, Specialty Schools, Adult Education, Education","{'Monday': '8:30-20:30', 'Tuesday': '8:30-20:30', 'Wednesday': '8:30-20:30', 'Thursday': '8:30-20:30', 'Friday': '8:30-20:30'}"
3324,_obl2-rphXvtzP3y_ekV1Q,Certegy Payment Services,11601 Roosevelt Blvd N,Saint Petersburg,FL,33716,1.0,7,1,,,
3325,D7Os2-9ApTGmNyzidqfwGA,"The Ritz-Carlton Spa, New Orleans",921 Canal St,New Orleans,LA,70112,4.0,66,1,"{'ByAppointmentOnly': 'True', 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '4', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'False'}","Beauty & Spas, Restaurants, Hotels, Event Planning & Services, Day Spas, Hotels & Travel, Skin Care, Hair Salons","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-18:0'}"
3326,w9hS5x1F52Id-G1KTrAOZg,Wiz Kid,124 S 19th St,Philadelphia,PA,19103,4.5,163,0,"{'GoodForKids': 'True', 'HasTV': 'False', 'DriveThru': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsTableService': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""'casual'""}","Vegan, Restaurants, Fast Food, Cheesesteaks","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
3327,YovYgTM4ck3TJzi6XmRMZw,DC Cafe,13101 S Virginia St,Reno,NV,89511,3.0,10,1,"{'DogsAllowed': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': None}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': None, u'validated': False}""}","Restaurants, American (Traditional), Breakfast & Brunch, Steakhouses","{'Monday': '7:0-21:30', 'Tuesday': '7:0-21:30', 'Wednesday': '7:0-21:30', 'Thursday': '7:0-21:30', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-21:30'}"
3328,4ROB8k0jGe5ipJ3-EQSEbA,Snap Fitness- Kenner,"910 W Esplanade Ave, Ste D",Kenner,LA,70065,3.0,7,1,"{'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Sporting Goods, Fitness & Instruction, Trainers, Tanning, Shopping, Gyms, Interval Training Gyms, Active Life, Beauty & Spas","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '8:0-17:0'}"
3329,26g6EO9eqWVsA92yomXKpw,Yannis Family Restaurant,850 S Valley Forge Rd,Lansdale,PA,19446,3.0,25,1,"{'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'False', 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'HasTV': 'True'}","Restaurants, Breakfast & Brunch","{'Monday': '7:0-13:0', 'Tuesday': '6:0-14:30', 'Wednesday': '6:0-14:30', 'Thursday': '6:0-14:30', 'Friday': '6:0-14:30', 'Saturday': '6:0-14:30', 'Sunday': '7:0-14:30'}"
3330,lpfrjbjIWC0BNZThaSDMLw,Simply Thai Restaurant,5 Paddock Hills Plz,Florissant,MO,63033,4.0,85,1,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True'}","Thai, Restaurants","{'Monday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}"
3331,A7FRMvjgd_47VaVHmmvRXA,River Heights Dry Cleaners,3918 N Blvd,Tampa,FL,33603,2.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Laundry Services, Dry Cleaning & Laundry, Dry Cleaning","{'Monday': '7:0-18:30', 'Tuesday': '7:0-18:30', 'Wednesday': '7:0-18:30', 'Thursday': '7:0-18:30', 'Friday': '7:0-18:30', 'Saturday': '9:0-16:0'}"
3332,CasqUlQ4Dbs9sczZzuep0g,The UPS Store,7780 49th St North,Pinellas Park,FL,33781,3.0,11,1,{'BusinessAcceptsCreditCards': 'True'},"Shipping Centers, Notaries, Printing Services, Mailbox Centers, Local Services","{'Monday': '0:0-0:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '9:0-15:0'}"
3333,2IHNqfPP6RFZTOqYrs4How,Gueydan Lumber & Plywood,4300 Airline Dr,Metairie,LA,70001,4.0,5,1,,"Building Supplies, Home Services","{'Monday': '13:0-16:0', 'Tuesday': '13:0-16:0', 'Wednesday': '13:0-16:0', 'Thursday': '13:0-16:0', 'Friday': '13:0-16:0'}"
3334,lqXpryNY7aQP4VU_UE3hkw,OrthoIndy at Ascension St.Vincent Carmel,"13430 N Meridian St, Ste 367",Carmel,IN,46032,4.5,7,1,{'BusinessAcceptsCreditCards': 'True'},"Medical Centers, Doctors, Orthopedists, Health & Medical","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
3335,T2ZYyYBbtzXnzILZ3QnocQ,Ray Ross Plumbing & Heating,805 Jode Rd,Norristown,PA,19403,4.5,30,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Local Services, Septic Services, Plumbing, Home Services","{'Monday': '7:30-17:0', 'Tuesday': '7:30-17:0', 'Wednesday': '7:30-17:0', 'Thursday': '7:30-17:0', 'Friday': '7:30-17:0'}"
3336,lbJ5QUeszGeUTUdCYWGfyg,The Green Truck Moving & Storage Company,3330 Ambrose Ave,Nashville,TN,37207,3.5,120,1,"{'BikeParking': 'False', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'False'}","Local Services, Junk Removal & Hauling, Shopping, Movers, Hotels & Travel, Packing Supplies, Self Storage, Home Services, Transportation, Packing Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
3337,IzZSPrxML6TucW-iD1PrNw,Pump It Up - Tucson,"3248 N Freeway Industrial Lp, Ste 108",Tucson,AZ,85705,3.5,41,0,"{'BusinessParking': 'None', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Party & Event Planning, Event Planning & Services, Party Supplies, Active Life, Kids Activities","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
3338,NnuxEbv5rlz0HOg0XM8EAw,Purple Heart Park: Ivan's Spot,10050 E Rita Rd,Tucson,AZ,85747,4.5,26,1,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False'}","Active Life, Dog Parks, Parks","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
3339,_v3DcLatG70adfYzWTd-CQ,Pacific Health Foods,944 Linden Ave,Carpinteria,CA,93013,4.5,97,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False'}","Sandwiches, Specialty Food, Food, Health Markets, Juice Bars & Smoothies, Restaurants","{'Monday': '9:0-18:30', 'Tuesday': '9:0-18:30', 'Wednesday': '9:0-18:30', 'Thursday': '9:0-18:30', 'Friday': '9:0-18:30', 'Saturday': '9:0-18:30'}"
3340,FtkYGVPVCRuuhQhYJBSVQw,Zimmer's Seafood,4915 St Anthony Ave,New Orleans,LA,70122,4.0,81,1,"{'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'BikeParking': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Food, Seafood, Sandwiches, Restaurants, Specialty Food, Seafood Markets","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0'}"
