,user_id,name,review_count,elite,fans,average_stars,compliments_total
2822,tTj1U_RCX8fDljv-8e66Rg,Susie,407,"2010,2011,2012,2013,2014,2015,2016,2017,2018",45,3.98,479
2823,pzV7A5XSTK6zSPAxeAmaLA,Leanne,414,,47,3.75,170
2824,WTsR8UPulVgJkZb06iO3Hw,John,28,,0,4.07,1
2825,jquMyA49hjarelcQF6JXzg,Jamie,109,"2016,2017",113,3.87,1250
2826,lpnI226_ekGGvkx2Kd-biQ,Fenty,79,,17,3.57,49
2827,0lX3gbniIawXeSkNoJuooQ,Julie,27,,13,4.21,69
2828,J3g-prWoFwkG3B6gBKKL9Q,Jennifer,8,,0,4.38,2
2829,iw-UryAqI5C4Q8JqVULcHA,Erica Jade,266,"2007,2008",14,4.23,45
2830,ssTpujKPbO6AGhySzmrf1w,Jamie,119,"2010,2011,2012",10,3.94,99
2831,W7ze3kEq4Br2JIOPP8okNA,Franklin,786,"2008,2009,2010,2011,2012,2013,2014,2015,2016",45,3.24,246
2832,JAFgOs6sMkZEE_nmwHXejw,Jenn,937,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",182,4.1,5617
2833,gBCKyJl4lEQZJc6WWEFvNw,Diana,157,,17,4.27,82
2834,ZxFiOPLd44sRAPvTPSS1MA,Chris,4,,2,3.5,2
2835,re3AdczLFP4D7xwI6DkBNA,Vicky,2927,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",154,3.65,4715
2836,tmWwHfhaR0bNTKlr9dXsOQ,Mardi,642,,24,3.89,89
2837,0-RziIAYsECcOb7OaIcWaA,Diana,90,,11,3.97,12
2838,69o5VDIpF4I0F8fGe3gXZQ,Ryan,26,,2,3.89,3
2839,eIB7CEP1yMB2i-ePW2MBgA,Derek,41,,3,3.02,25
2840,4UZSaoP9jDZKm2eF1lhzsg,Chantelina,152,"2015,2016",9,3.8,18
2841,yJ_YpXtHc-BkJy9mJWVfsA,Irene,86,,8,3.82,49
2842,UvSOYVwqwyzNr40AU1t6Yw,Gloria,1096,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",115,3.43,690
2843,4YcwWaVHooiYNceUPbvjNw,Kim,312,"2012,2013",23,3.34,50
2844,UKZvKzck8oPxyOLTxPfpIA,Steven,348,,12,4.09,43
2845,8nHhH2_m_TdtPf--NLuTKQ,Justin,28,,1,3.66,2
2846,6MLiljcL8P6trkTzy2A5og,Eric,21,,5,4.05,9
2847,7rK9GO6D00V6Fzvh7oUQWw,Ryan,108,2008,7,4.18,25
2848,Qrz08GvxK0VgyutvFO27iQ,Andrea,169,"2009,2010",18,3.87,72
2849,eRdQFwGEHvy4ifUYagzsTA,Imran,328,"2012,2013,2014,2015,2016,2017",21,3.72,140
2850,2jHXlagPsLtmRi4Nsr49LA,Karen,430,"2010,2011,2012,2013,2014,2015",56,3.59,1016
2851,vpgViEa3nGJ47hL9eCeYFg,Eddy,13,,0,3.92,2
2852,BkjpCJlgra7DZ5ZYXYvPyA,Daniela,341,"2012,2013,2014,2015,2016,2017",15,3.99,98
2853,MqDgSw9wZFsaFFPRKh-k8A,Tommy,631,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",106,3.73,10248
2854,cdDOE6H_n8icnxijO-zc-Q,Adrienne,152,"2007,2008,2009",10,3.86,186
2855,ehAz4h9touhLrxbfIYSdrw,Brian,418,"2012,2013,2014,2015,2016",14,3.65,45
2856,l173RdAyBXtpS_Mo08yo1w,Colin,467,"2009,2010",48,3.56,306
2857,b5pekr1ZBq878laH68PAmw,Jayme,190,"2016,2017,2018,2019,20,20,2021",13,3.92,67
2858,cjvhFOGIldg8_0y7mnpUeg,Travis,6,,0,4.17,1
2859,SKsPT5iU-Xn4sRpwJJXaVQ,Dave,110,"2011,2012",14,3.83,33
2860,eydaYzZbJ-2cLcEDA5d5hQ,Brad,287,2007,56,3.86,648
2861,hjtauvNeIUnqe81Cmsy8-g,Angelica,23,,3,4.3,29
2862,VxvghgKbOPRrL263CQxi6w,Vicki,25,,2,4.08,2
2863,Y1BEntJLQAEaXtfHH2OsBg,May,278,,28,4.01,31
2864,SDgzCCzhEem1glqheGWwBA,Miranda,23,,1,4.69,2
2865,WxujhczEPzBlvvxrZZDOXw,Gretchen,50,,4,3.73,20
2866,Zj1KIhZSaZhCMVjux6ih4w,Adriana,503,"2009,2010,2011,2012,2013,2014",14,3.67,81
2867,CZ-3_5iBBDMva4rOXICTBQ,Sam,118,,3,3.6,2
2868,LADaFaJSyLsxFtIW4o34WQ,Thea,252,"2007,2008,2009,2011",34,4.02,239
2869,t6UhGYIw-pQH3La-xy-E-g,Benjamin,199,"2011,2015",19,3.9,162
2870,4YUabV9xHtvtxw2BLfl1AQ,Erika,190,,9,3.35,148
2871,1x9vTxnB3A0zfCKV46eVdA,Ken,417,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019",33,3.6,93
2872,d2MIQXyRRRuirESeOHHHSg,Sarah,40,,0,3.85,1
2873,AcatgnhTihFToEaJV2qdGw,Layla,271,"2008,2009,2010",22,3.64,113
2874,355W7iKObLwu3greKAJcqQ,Danielle,573,"2010,2011,2012,2013,2014,2015",52,2.86,249
2875,NMgIXCkzsqXEe9K7l71prw,Bryce,126,,5,3.81,9
2876,lGFROdyJ0U6biMsim-xScA,Manny,82,,10,4.86,41
2877,IM3D-RlB19foUTlGVuhQpA,Chris,82,"2008,2009",7,3.46,72
2878,FSDJV_DVAdOwCSWAP5W_Vw,Andy,19,,0,4.47,2
2879,YAJswo-twIgeKX0mdW2r3A,Alyssa,227,"2011,2012,2013,2014",43,3.78,231
2880,5G2IF0VIN3Brl-m45QDXsA,Alie,327,"2012,2013",45,3.97,209
2881,V4VPgeljv0iD1YOyJzfPzQ,Martha,209,"2013,2014,2015,2016",21,3.84,100
2882,ABy_uGiyQ7zlndwnodvFaw,Maria,420,"2011,2012",16,3.73,81
2883,Cbyn8gmXb38onqw1RzHZDQ,Vadim,184,"2014,2015",13,3.78,51
2884,rYBX-YVlEr-sQrDqIq_czg,Jennie,42,,5,4.0,10
2885,ZKkPAnTTiOPBmMMq5AZ2aQ,Brian,6,,0,4.0,0
2886,90anotHbC638MaU1C15dTA,Rose Leah,130,"2017,2018,2019,20,20,2021",14,4.15,90
2887,UoT7pXtARNUTtsDBPdgY4A,Sean,43,,3,4.28,51
2888,K76dmjxtfvrbui_jeMAivQ,RAy,149,,2,4.05,13
2889,CFWELen3aWMSiLAa_9VANw,Sandy,136,,4,3.75,13
2890,e4OZ7Fk-lzCMecmLatyByg,Meghan,197,,13,3.39,42
2891,skxAQWpAe1VL_3F4pxqK2A,Wendy,505,"2010,2011,2012,2013,2014",33,3.66,652
2892,Ns6nl3jN8OHgFxPCXlHIKw,Gemma,27,,2,3.5,11
2893,3unnOhHuozEoDDn4s6c-Mg,Amanda,802,"2007,2008,2009,2010,2011,2012,2013,2014",119,4.05,3750
2894,LRQTlvVNh1u-vVEg_2-Nag,Torie,549,"2008,2009,2010,2011,2012,2013,2014,2015,2016,2017",31,3.71,286
2895,ei8X5pyCur3d0CGb5EbnFA,Meg,289,"2008,2009",38,3.53,530
2896,QAL5_dSr5Vi2nGBqqXIJqQ,Shashi,188,"2015,2016,2017,2018,2019",45,3.99,134
2897,sm6AzP6HSQhI9j9V_oiPWA,Ocee,1203,"2009,2010,2011",69,2.93,356
2898,dXQEsl64zvgDVbxU-jDNzA,Jenn,204,"2014,2015,2016,2017,2018,2019",16,4.01,74
2899,NHY4mU-Bz16YEsnAeu8pwA,Sergio,577,"2008,2009,2010,2011,2012,2013,2014",73,3.73,1306
2900,uJK8Krc9j5XtdqfoIKdivw,Michael,336,2007,29,3.92,72
2901,coS6Loz7CxBHAt32-TZHiA,Desiree,55,,3,3.6,8
2902,huREOXVjqWl063WpzpMJpg,Lizzie,138,"2009,2010",7,4.13,77
2903,hRh68PE5x9ilwPf0EoIAww,Michael,270,"2010,2011",10,3.39,38
2904,mGiCgX3nS5i6rFDPg2bIdQ,Jason,246,"2010,2011,2012,2013,2014",68,3.6,694
2905,CtoXJ3VGyVofztFrurY1Vw,Phil,8,,1,4.75,11
2906,f-T5A7YYbd_PaqiNkvVOtw,Christie,36,,3,3.68,2
2907,-BW3vpjG_RDxdlFs7xneOg,Diana,294,"2011,2012,2013,2014,2015",12,3.69,67
2908,PLOYtrCMUFPHQe2IbYAd5g,Joanna,2956,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",227,3.69,2231
2909,C1C7p3sPTd0xSLny-NrEag,L william,3,,0,2.67,0
2910,C0m91suij9CJED7B990EBA,Harold,298,2011,21,4.04,267
2911,lYRS-yqT-N4IGSl6KbPldA,Vyda,35,,0,3.2,4
2912,WOjG-RzH5eLKLIVYCORsjA,Kelly,18,,1,3.56,17
2913,8Kzi4KFJ7RrkzR_E5KQfwA,Bill,19,,1,4.38,14
2914,16L58WcB-RmvtxDmUHwi6g,Yasmin,229,"2011,2012",17,3.78,85
2915,aNExhM1VYsCJt82kOm61fw,Linh,271,,8,3.22,37
2916,m_wXT6I3An0b4zEJ3QViPQ,Eric,7,,0,3.0,3
2917,2dnOeqcV7EN_tqXtbZ5TMA,Brendon-Jeremi,8,,1,3.22,1
2918,RverJJOG5ZAjd8r33_MyHw,W,15,,3,4.76,10
2919,LhnoqfSZobV3bch7of-Kaw,Ellen,892,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",170,3.53,1885
2920,veU-4bglmxVg0PtkZRBETg,Lisa,267,"2010,2011,2012,2013,2014",13,3.78,271
2921,wqghLqYOmlJHa_EEV45z3g,Dorothy,187,"2009,2010,2011,2012,2013,2014",24,3.49,239
2922,NsQXHxZuhlNYUNdUh5CSPg,Lisa,428,"2007,2008,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",44,3.45,543
2923,xoo2FHfeyX49oD9NQc-FNw,Rebeka,7,,1,4.43,0
2924,JKIkdVqAJLEXTq92gF98bA,Mike,1381,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",273,3.57,23706
2925,3kJ9uPDDD-l8Kri-TfAmng,Diana,65,,24,4.03,35
2926,TjyNcVldWYpuMWXp730scQ,Dulce,558,,37,3.78,764
2927,nkBpODDjnP-nD9uz1Z4YsA,James,580,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",39,3.61,133
2928,c4ckK48Y3ewDGnDlGzOCVQ,Katherine,39,,3,3.8,11
2929,pJJrq1CwBDJiZHuvYl4_7A,Jennifer,249,"2011,2012,2013,2014,2015",5,3.48,53
2930,0bwmSWsi5WZfcDu61ZMGhg,April,103,"2011,2012,2013",12,3.81,157
2931,kvKdRrM9Vvt0JFpiKAQEgw,Philip,54,,6,4.34,20
2932,GevrFd8ojonAr4fEQB9WfA,Callan,365,"2009,2010,2011,2012,2013,2014,2015",44,3.72,767
2933,4_fkSSTFYEUXYPhtpbsAJw,Jasmine,275,"2007,2008,2009,2010",17,3.83,368
2934,MlXHjNqG0GzLQeu_UFf-0g,Chris,18,,0,4.11,1
2935,-cBIMElg2bYu8msItArLKQ,Shazia,7,,1,4.29,1
2936,vX_W0_p2meiLbVUk7d4hFQ,Brian,87,"2011,2012",0,3.04,26
2937,kDaQyKM0YBT03sOk0wVtVA,Joel,227,"2007,2008",11,3.97,62
2938,ptjAgRD6v4NvENB9TmiosA,Meghan,218,"2007,2008,2009",22,3.89,212
2939,j1favl1pen23MUqwnYZxJg,James,1,,0,5.0,4
2940,XYbW8aMbWTItuI0GBoyv6w,Claire,135,"2009,2010",6,4.23,21
2941,CZuZgYcV0HoEtXRDXU657g,Sydney,119,"2011,2012,2013",10,3.82,142
2942,EgzZHrUo6M4oYRjEupctzw,RoShawnda,31,,4,3.84,4
2943,FKDIqyIhRK-ScP8ngGuKlg,Linda,4,,3,4.0,3
2944,Lrk7Q6eJcu1nyDdW0SMiKw,Natalie,140,,12,4.23,51
2945,wZRCMbeHT4KbxCKOEhNTZQ,Jenny,27,,2,4.63,2
2946,n6hHjOuv8NAWubj0U7LFLA,chuck,146,,10,3.8,232
2947,8ugjiCUwMV51dEB3PMudFQ,Tk,205,,4,3.84,38
2948,axWj8EDMZVGWuSALogXmyQ,Devina,185,2013,73,3.79,1955
2949,p4dved0OUoh-lKaXSTdCXA,Minh-An,1078,"2014,2015,2016,2017,2018,2019,20,20,2021",148,3.8,615
2950,yKPALVxPLOaggqXOPXHVjA,Stephanie,53,,20,4.11,2
2951,QY_CL2YeU4On8HsWgf07NQ,Cletis,82,,12,3.61,141
2952,DCQRXKZvNXhBcu-C21LEVw,Sandi,30,,2,3.94,5
2953,XrjWXg3qFgE-WZFs1pURKQ,Léo,126,,7,3.95,14
2954,CmXrBJa6Fu5BAuAStOC0Ag,Josh,16,,3,3.67,3
2955,BwFEjsr9yLqdszAmAxFYQg,Asha,824,"2010,2011,2015,2016",158,3.67,2705
2956,qQecSd0lynfB4g-LPa9JCw,Allison,659,"2006,2007,2008,2010,2011,2012",50,4.04,358
2957,6S4Q_lQwStD_rBL_KedfiA,Crystal,69,"2012,2013",5,3.93,30
2958,azS35-z_E8Poqmx_ryqp1g,Mary,25,,1,4.1,6
2959,0qygXXommGkgLpqF9k3keQ,Alisa,251,"2015,2016,2017,2018,2019,20,20,2021",24,3.99,37
2960,FZ7fbELJJXS1pELNtQHTwg,Mark,15,,4,3.56,7
2961,-ou42X2Ny3erNTjUmYn60A,Tommy,93,"2011,2015,2016",5,3.58,108
2962,cSLIR8_iExKIvLglSwT78Q,Ben,3,,0,1.0,0
2963,7Ne6RfZQ5zE6iqqEKN5DkA,Lauren,7,,0,4.14,1
2964,KWXnQ_f7W0DPvfYcbE1ZRw,Emily,12,,0,4.0,1
2965,qBkh0wlumV0uI5T4fEYVtw,Truthteller,846,,14,2.98,45
2966,7q4xkKgHdcH4w3fJqpvofg,Adrienne,73,,4,4.23,21
2967,EmLDYgzmZFXok6ju4LHVRQ,Josh,2,,0,5.0,0
2968,xDqGPRY2nTRGWvuDH85mgA,Darren,144,2011,12,3.78,31
2969,Ll_IZTr6GnZC8SfpEU-dKg,A. Marie,148,,10,3.95,30
2970,lmOaNrQvzaO9ULgUNK_Bpg,Alfonso,85,,2,4.25,15
2971,cfReeV_yZk0zgzlTA9O-lA,Trina,296,"2009,2010,2011",22,3.77,134
2972,Yej5B4nd8PqpHMQcmCTDrg,Stevey,553,"2007,2008,2009,2010,2011",63,3.73,1137
2973,sdnjNnQNpGB9OsX9fyJ0FQ,Phoebe,1228,"2010,2012,2013,2014,2015,2016",83,3.61,272
2974,uAu772KpSkb-tPFgZmU-lA,Susanne,286,"2009,2010,2011,2012,2013,2014,2015",18,3.89,215
2975,EpPlRUOleCbfjWu_yYwUcg,Chiwei,103,"2009,2010,2011",27,3.74,196
2976,gv28x4ugM5FHGI_Jkky4kg,Chelly,203,,54,3.1,266
2977,EvZRcQW3HcKfi5f6IqA9Uw,Scott,189,2015,10,3.66,38
2978,aMOQUtikM2CzotY9-FqkDg,Nehal,184,"2010,2011,2012,2017",8,3.86,52
2979,-Uch0Ftb3uw09Vkm1PBeog,Mike,1109,"2009,2010,2011,2012,2013,2014,2015,2016,2017",98,3.79,1309
2980,fyAq5O2XEp7ac656C1iMVw,Matt,113,2016,1,4.04,13
2981,HhffhDgUv8hs4yBKzocKOw,Kendra,296,"2013,2014,2015,2016,2017",26,3.92,189
2982,cL1SS_sX_HXBwTdAciGIjw,dj,24,,3,4.67,34
2983,lg7pp09695yrVMEa__XSHQ,Kate,61,"2008,2009",9,3.82,160
2984,2ErSvGwt5Omq2Z5v2fdpHA,Fifi,135,,3,3.34,11
2985,LoX4R1iNTJTHn-unk_Y4iQ,Jillian,52,,5,3.69,31
2986,sFogOtUYxNCQpAx4mTI2Ew,Kelly,62,,8,3.52,4
2987,-4swZSBw5Qdk5VRqB7kw1A,Tom,30,,0,3.48,2
2988,0UmLTnN-W6rfwqfwPsHyUA,Jen,815,"2011,2012,2013,2014,2015,2016,2017,2018,2019",65,3.66,238
2989,rtgRf7t4QKsEZvDplPea9Q,Herbert,141,,12,3.77,176
2990,F2CP_ZBlGhGs3O7fxLDXQg,Tarie,25,,3,3.12,3
2991,haYGJB0eFC2URrrW9nOdcA,M,173,"2010,2011",3,3.93,24
2992,vVYhAa0P2RfpWPQBrlztJg,Janice,113,"2010,2011",7,3.25,58
2993,bipBOly8gNjj-suKz2jOvA,R,12,,0,3.0,1
2994,1JfHD63MIZbOjrYQ74vzvQ,Anya,59,2014,99,3.69,563
2995,8QAuY_XnWq9WbW0lYI7Vjg,Rajan,73,,2,3.19,4
2996,1_gS6ubQgYxFTfH3j-0Piw,K,83,"2012,2013,2014",3,4.08,38
2997,qitshpGdsl9bBvZyGX_u8g,Justin,46,"2010,2011",4,4.35,41
2998,dDlGamr9iLPdbfwDWvmbMw,Dave,4,,1,4.5,4
2999,m_gSrAEFCA3rfw61F9U6Ow,Don,286,,28,2.18,146
3000,rTz-hsyfsBMw-ywhnsSOOQ,Daniel,373,,15,3.69,52
3001,H4JNrBAoyCk_ZMZWbAf8OA,Allison,607,"2006,2007,2008,2009,2010,2011,2012,2013",102,3.84,677
3002,H2WhI7u2Zc-ozPnKBvhWwQ,Matt,1144,2008,70,3.68,813
3003,j41ZjPFwSqsXKmvRqxyULg,Ron,125,"2011,2012",3,3.87,25
3004,1B3CyMkxS20VGJm1gQy6Nw,Paige,36,,2,3.22,6
3005,DSCOtFf8qdFymOtNYH6EhQ,Xtal,258,"2008,2009",15,3.85,100
3006,UxvPvwa4lkS6HLryKV1Oyg,Jeannie,432,,53,4.23,334
3007,q20A17Oy-SlmZTdTAK_Mxw,Aaron,116,,6,4.03,14
3008,gBpxjo01cpY_5stvzru46Q,Andrea,621,"2009,2010,2011,2012,2013,2014,2015,2016,2021",42,3.88,325
3009,4evJSrSW6WjxlXf33FtdqQ,Tiffany,44,,2,4.46,5
3010,VjrVPH4Gls_cQKurMJx5-w,Paul,77,,11,4.2,96
3011,pAl9nlXJUOA9vrnDInUvng,Sapana,4,,0,4.5,0
3012,6iyfCZlCiIOm1vi6dGitqA,Amy,248,,15,3.99,47
3013,tU207vLegRkRO3hwWMppqQ,Julie,10,,0,4.1,2
3014,nrAwnywdrCsGOYFK67mK2Q,Rani,136,"2010,2011,2012",7,3.38,75
3015,A4HNP067h3HAjDsTm5XN1w,Joseph,279,"2008,2009",32,3.5,393
3016,v_riC5aPW8i5teI_-VN8lA,Kim,54,2010,4,3.93,16
3017,tHtpQc6bqDRpiHhLL5ocjw,Dasha,8,,0,4.88,3
3018,yT_QCcnq-QGipWWuzIpvtw,Imran,1001,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",62,3.62,667
3019,spvnzhJ48rpHPFmos_6fZg,Lon,25,,2,4.86,4
3020,fxeRdFmgY6tbTyidpcdFLw,Tanya,483,"2010,2011,2012,2013,2014,2016,2017",25,3.29,701
3021,tUCg6vQppzUJJKqTtKfWTw,J J,283,,7,3.41,21
3022,7W2C9UueAeb2xf25Qki-IQ,Austin,140,"2012,2013,2014",16,3.98,246
3023,Q2RsDOhzsCBI-F1oOPe6Lg,Chanelle,187,"2012,2013,2014",45,3.87,763
3024,-5aeb8D7G7OHQ-Gvfl52MQ,Joshua,193,,6,4.27,33
3025,vMgO1Dohkb9lv9Vo7_ZRXg,Gretchen,29,,0,4.31,3
3026,oYp-SseW6wygUiSQrBFzyQ,Kelly,49,"2008,2009,2010",1,3.94,30
3027,oMTvwviMi0_30lKFhkGkQw,Kathryn,27,,5,4.1,16
3028,smcntJvBuWr_J_NhlSyHeA,Josh,166,,5,4.11,17
3029,IfAYQqBMoxN1fxlI7SGy8g,Itir,38,,4,3.87,25
3030,7iPJAJoouV2EegCQwxraQg,Carl,47,"2012,2013",3,4.11,45
3031,N4NptEGUgpmfBRMcccZF4w,Michael,24,,2,4.13,1
3032,Fog-adMgXJtA0uWgQemZyQ,Myron,93,,1,3.21,26
3033,TAnqAcKCiBKm5UB4b1d4xQ,Scott,279,"2012,2015,2016,2017,2018,2019",13,3.63,58
3034,8VNmuYmFboXleIFf-stnFg,Todd,487,,83,3.92,441
3035,0uEqdNTVj-I7zM83bbcgsg,Monica,1645,"2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",336,3.59,1440
3036,dKH2WEq7K5S2c0VyeGXVbg,Aaron,150,,4,3.52,20
3037,6VnuHqma4FWdda9MIg6G0A,Jennifer,167,"2011,2012",18,4.05,207
3038,pAGSv-8vo6k6hpgqw_fIdA,Netty,227,"2006,2007,2008",28,4.07,138
3039,3JgcaZf9MLt4Q5hbZ6Pwxw,Kaylin,903,"2011,2012,2013,2014,2015,2016,2017,2018",40,3.78,227
3040,Tu0Rbv9C0xm2q92CYJ5RSA,Megan,39,,8,3.87,20
3041,2-gnDYB2aM2xtmYk5R5zoQ,Lori,302,,14,4.04,76
3042,s-BjrwwDIyIX4SIWegGBww,Jeff,11,,2,3.86,5
3043,ug2vTCuxIEnFir-r5FIa_Q,Laurence,435,"2011,2012,2013,2014",34,3.48,119
3044,rkBVrMwjJlWDVhOLWpMD5w,Ryan,162,"2015,2016,2017",4,3.49,15
3045,AXfWs-0V3IsaScpxd77NmQ,Brad,24,,0,4.23,9
3046,3jjiY5D7oIlKeiCIZGHQew,Nida,704,"2012,2013,2014,2015,2016,2017",413,3.9,2297
3047,rls4xC1sFAy6aLAoLtwXPA,Matt,1036,"2015,2016,2017,2018,2019,20,20,2021",102,3.35,259
3048,vlehgFdySB62xExGaaqEow,Ben,335,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",43,3.96,365
3049,KDl4m6hfCNyVlLyNFmMAvA,Rita,105,2012,9,3.77,25
3050,jdX7cMIxnXFlzJng8_dLDw,Jim,12,,0,4.71,0
3051,siySF-a6qsxltWWQtIq_nQ,Andrea,171,2011,12,4.32,213
3052,hdLToS_AFNyqUzzcZI7UXw,D,187,"2009,2013,2014,2015,2016,2017",50,3.9,509
3053,ahZtKZZM51usW-qQXCb69A,C,121,,5,2.99,18
3054,PB3OEIzQGx_p6VdpzX3Feg,Brittany,895,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",195,3.75,593
3055,kAipJYHNrah96RM884gNMA,Tyler,59,,5,3.64,10
3056,S7wGK_gLsQIWwpCFPBKyXQ,Lori,29,,3,4.53,5
3057,z-KkYvu4klkBOSUfgKoTJQ,Ryan,74,"2006,2007",6,4.14,28
3058,M7kB6fibEsDgo6XsDkG0cA,Katey,2,,0,5.0,0
3059,xTxryA9uJ5zAC_rclSiKYA,Erin,169,,7,3.01,40
3060,C0v1QbyudYfK7mSRjJLo0g,Jason,227,"2010,2011,2012,2013,2014",9,4.11,49
3061,J84DO2SOxTD4OBy0M2JYZA,Jonathan,12,,3,3.33,1
3062,aij0eb7UBqZ3ZUtbtXIYWw,Joe,121,,3,3.49,2
3063,uCCO9Ua_4mZEj3jNXocSng,Matthew,275,,7,3.58,11
3064,XAh8KAJtPqQ_o-Ndb9V_tg,Ericka,547,"2014,2015,2016,2017,2018,2019,20,20,2021",85,3.47,260
3065,4m2tkLkN358AaPceMV77QQ,Kristan,44,,0,4.07,6
3066,Ue_b9PgmrrT0gLElBQBuDA,Dan,99,2013,17,3.47,51
3067,46L4Gkylmb6xKg_KDmKzPQ,Kokoro,270,2010,55,3.64,636
3068,u7_qkKX5nOm6y5wc5pbmwg,Alice,116,,11,3.89,37
3069,hb_sAQHP_Db2Uv1FiIsImQ,Bill,293,"2008,2009,2010,2011",13,4.03,62
3070,emkgr9xghy66fU58fwnRgQ,Amy,330,"2012,2013,2014,2017,2018,2019",61,3.88,427
3071,wVpwTZ0ynSgHWn_tgzx2vg,Kerry,322,"2007,2008,2009,2011,2012",65,3.72,1344
3072,R5L_n0n-6_HQa11bZrbLig,Sara,925,"2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",32,4.1,57
3073,uUt7I5JxrwFOVFiA8zkdFg,Lisa,103,2010,5,3.75,20
3074,qY-n6vpdZ9r7IafE4sD4-w,Angela,18,,2,3.89,2
3075,ign-wXfFvXhgqYVTbxV3aA,Mehran,738,"2010,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",46,3.5,401
3076,9W48IqfMHANqhRZT-KMBHw,Christine,146,"2008,2009,2010,2011",21,3.84,124
3077,PsXhJHX255QM8FRw-dvh-w,Philay,98,,6,3.31,8
3078,saEUjebfkgXQKzNuD_0Pfg,Emily,112,"2008,2009,2010",14,3.87,220
3079,lU_aNRWw8edBmIi5_NARmg,Don,332,"2009,2010,2011,2012,2013,2014",33,3.74,411
3080,pkP3z8r_3mmkHZ7EuiVahg,Michael,122,"2011,2012,2013",14,3.89,112
3081,8b94cJ0qUcmqhoizqImr5A,J,74,,1,3.74,7
3082,MGIfvuAcgbUtRnhWa_Jm2g,Marco,97,2008,9,3.12,168
3083,01usVP19UJLFPGwsF4_xBw,Ting Ting,78,,9,3.68,52
3084,u82nt6ABz1AvL1iog-5xfg,Denise,20,,2,4.33,10
3085,uDI0t0EuaUiJg1M0aho8vQ,Amber,9,,1,4.22,1
3086,4XpBOUei-QLDrMfvf03wkg,Susan,246,"2009,2010",14,3.6,32
3087,ms7gg62p6gEfc6-YHNaebQ,Annie,1118,"2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",167,3.95,618
3088,dIk3EY4-DTf5VKAOJsdrYA,Rebecca,42,,3,4.17,2
3089,a7lTrQfgNdpvG3FHOWWKZw,Joe,56,,3,4.72,43
3090,W8HaJXlh4xJmMSrQuDDzPg,George,11,,0,3.82,0
3091,E5qGUOyoB27aXFH6oo07qg,Gabriela,65,"2011,2012",9,3.33,64
3092,IUrGaOc4Tcb-CAL7_MZXsQ,Trip,476,"2009,2010,2011",16,3.8,101
3093,ePZ7I1kKl9n3QjfaSmCK1Q,Julio,63,2012,16,4.24,174
3094,T3CQIkF1S8k5LLJszBRR6Q,Carly,87,"2012,2013",3,3.84,52
3095,jFfCQYcu7RrrFZhHOElQ_A,Jennie,87,"2012,2013,2014,2015",6,3.79,46
3096,FR04msKq0omdKBk829RW5w,Jason,31,,1,3.9,7
3097,oQdPW2CJdcin4-mHxyNPiQ,Jason,45,2015,2,3.78,8
3098,Yeo4mxVrNvn4lkoA8clGOA,Jessa,51,,7,4.39,3
3099,y6nCJj6kP4ynm1AvGlcmkg,S,301,,5,4.02,13
3100,zJrGT8Q80JX1U-fWETZGjw,Christina,26,,1,4.44,9
3101,jrMxBHW3SlUGVGYWvPsHWA,Char,1553,"2010,2011,2012,2013,2014",123,3.31,692
3102,BI4lPhrUpmEySIJUywjIjQ,Dee,1592,"2006,2007,2008,2009,2010,2011,2012,2013",160,3.8,1169
3103,-8EnCioUmDygAbsYZmTeRQ,Mimi,1568,"2011,2012,2013,2014,2015,2016,2017,2018,2019,20,20,2021",820,4.14,5722
3104,IqgRiTBDKaj1sbIsgXkJGQ,Katie,489,"2008,2009,2010",50,3.84,1310
3105,yuhu7mu_VZeCOvKLRT-G0g,Chi,529,"2010,2011,2012",78,4.13,698
3106,l6ZwXzJeXCNTAGF-MEX9kQ,Nok,61,,1,3.75,4
3107,QZNEWt07tOTKh86oBUSwnA,Sarah,48,,2,3.58,6
3108,Ff8hG_00h6SO5unNTXPFQQ,Samantha,259,,15,3.44,92
3109,eXNXWpZoOnD_ZstPFpPB2w,Adam,40,,1,3.6,25
3110,CgnQrp0OBegXKGnYu-zG5w,Tracy,182,"2011,2012,2013,2014",17,3.88,61
3111,T1nezENmo2vtN8REKBatYQ,Bill,51,2010,9,3.55,38
